state,SHELDED,FSSLTDED,HWGT,FSSTDDE2,FSTOTDED,FSTANF,FSASSET,FSUNEARN,FSUSIZE,TANF_IND,CERTHHSZ,FSSSI,FSNONCIT,TPOV,RAWNET
Virgin Islands,0,0,378,141,428,0,0,0,2,0,2,0,0,106,1008
Virgin Islands,0,0,590,170,170,0,0,300,4,0,4,0,1,15,130
Virgin Islands,0,0,595,150,199,0,0,150,5,0,5,0,0,6,0
Virgin Islands,0,0,425,141,258,0,0,1026,1,0,1,0,0,102,768
Virgin Islands,0,0,367,141,380,0,0,237,2,0,2,0,0,106,1053
Virgin Islands,231,246,572,255,534,0,0,143,4,0,4,0,1,36,246
Virgin Islands,276,277,535,299,656,0,0,0,5,0,5,0,0,38,245
Virgin Islands,0,0,610,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,610,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,610,0,141,0,0,0,1,0,1,0,1,0,0
Virgin Islands,0,0,610,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,60,61,458,202,202,0,0,820,1,0,1,0,0,82,619
Virgin Islands,0,0,477,141,214,0,0,757,1,0,1,0,0,75,543
Virgin Islands,0,0,272,141,774,0,0,0,3,0,3,0,0,132,1466
Virgin Islands,0,0,601,141,141,180,0,180,1,1,1,0,0,18,39
Virgin Islands,0,0,610,40,151,0,0,0,1,0,1,0,1,5,0
Virgin Islands,0,0,272,141,212,0,0,2361,2,0,2,0,1,174,2149
Virgin Islands,421,421,632,0,562,0,0,296,3,0,3,0,0,17,0
Virgin Islands,0,130,460,212,343,0,0,954,1,0,1,0,0,95,741
Virgin Islands,0,0,601,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,50,50,610,100,215,0,0,0,1,0,1,0,0,12,0
Virgin Islands,0,0,601,141,141,180,0,180,1,1,1,0,0,18,39
Virgin Islands,0,0,443,141,215,0,0,1087,1,0,1,0,0,108,872
Virgin Islands,0,0,714,170,170,0,0,200,4,0,4,0,0,10,30
Virgin Islands,0,0,649,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,280,280,448,211,741,0,0,0,2,0,2,0,0,118,860
Virgin Islands,0,0,155,228,772,0,0,50,6,0,6,0,0,101,2001
Virgin Islands,0,0,718,0,141,0,0,0,3,0,3,0,0,0,0
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,13,13,472,154,385,0,0,0,2,0,2,0,1,86,772
Virgin Islands,0,0,694,100,141,0,0,100,2,0,2,0,0,7,0
Virgin Islands,0,0,443,141,467,0,0,0,1,0,1,0,0,162,1165
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,443,141,381,0,0,1868,1,0,1,0,0,186,1487
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,141,170,1121,0,0,0,4,0,4,0,0,153,2021
Virgin Islands,0,0,661,100,141,0,0,100,1,0,1,0,0,10,0
Virgin Islands,0,0,722,150,170,0,0,150,4,0,4,0,0,7,0
Virgin Islands,12,13,443,154,154,0,0,916,1,0,1,0,0,91,763
Virgin Islands,0,0,485,141,141,0,0,751,1,0,1,0,0,75,610
Virgin Islands,0,0,731,0,228,0,0,0,6,0,6,0,0,0,0
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,661,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,349,141,471,0,0,100,3,0,3,0,0,103,1282
Virgin Islands,0,0,649,141,141,0,0,180,1,0,1,0,1,18,39
Virgin Islands,191,191,523,255,621,0,0,220,4,0,4,0,1,74,899
Virgin Islands,0,0,590,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,597,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,697,141,260,0,0,1326,2,0,2,0,0,98,1066
Virgin Islands,318,319,514,212,573,0,0,50,2,0,2,0,0,46,45
Virgin Islands,0,0,590,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,657,141,919,0,0,0,3,0,3,0,0,129,1273
Virgin Islands,0,0,657,170,622,0,0,0,4,0,4,0,3,110,1639
Virgin Islands,0,0,505,0,141,0,0,0,2,0,2,0,0,0,0
Virgin Islands,184,184,514,211,325,0,0,373,2,0,2,0,0,28,48
Virgin Islands,0,121,230,0,349,0,0,0,6,0,6,0,0,0,0
Virgin Islands,0,0,590,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,421,421,362,0,681,0,0,0,4,0,4,0,0,22,0
Virgin Islands,0,0,597,141,141,180,0,180,1,1,1,0,0,18,39
Virgin Islands,164,165,590,66,346,0,0,0,1,0,1,0,0,20,0
Virgin Islands,15,15,365,185,185,0,0,200,4,0,4,0,0,10,15
Virgin Islands,31,31,592,172,172,0,0,180,1,0,1,0,0,18,8
Virgin Islands,150,150,505,101,291,0,0,180,2,0,2,0,0,13,0
Virgin Islands,0,59,427,200,200,0,0,200,3,0,3,0,0,12,59
Virgin Islands,0,0,694,141,248,0,0,1297,2,0,2,0,0,96,1049
Virgin Islands,0,65,590,0,206,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,421,170,170,0,0,502,4,0,4,0,0,24,332
Virgin Islands,0,55,590,0,196,0,0,0,1,0,1,0,0,0,0
Virgin Islands,95,96,622,212,308,0,0,485,1,0,1,0,0,48,178
Virgin Islands,0,250,590,0,391,0,0,0,1,0,1,0,1,0,0
Virgin Islands,20,21,588,162,291,0,0,0,2,0,2,0,0,48,355
Virgin Islands,0,0,595,141,141,0,0,664,1,0,1,0,0,66,523
Virgin Islands,0,0,619,141,240,0,0,660,1,0,1,0,0,66,420
Virgin Islands,0,0,539,141,450,0,0,0,1,0,1,0,0,154,1098
Virgin Islands,0,0,618,113,141,0,0,113,3,0,3,0,0,7,0
Virgin Islands,0,0,638,141,261,0,0,0,1,0,1,0,0,60,341
Virgin Islands,0,0,602,141,251,0,0,0,2,0,2,0,0,41,299
Virgin Islands,0,0,673,25,141,0,0,25,2,0,2,0,0,2,0
Virgin Islands,84,85,637,212,226,0,0,572,1,0,1,0,1,57,347
Virgin Islands,421,421,719,0,562,0,0,0,1,0,1,0,0,0,0
Virgin Islands,421,421,490,192,562,0,0,1100,3,0,3,0,0,65,538
Virgin Islands,0,0,621,141,141,360,0,360,2,1,2,0,0,27,219
Virgin Islands,0,0,374,170,394,0,0,0,4,0,4,0,0,55,727
Virgin Islands,0,0,144,141,488,0,0,745,3,0,3,0,0,146,1994
Virgin Islands,0,0,719,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,371,371,597,212,512,0,0,600,3,0,3,0,0,35,89
Virgin Islands,335,298,643,211,628,0,0,0,1,0,1,0,0,94,282
Virgin Islands,42,43,673,150,184,0,0,150,2,0,2,0,0,11,0
Virgin Islands,0,0,618,0,141,0,0,0,3,0,3,0,0,0,0
Virgin Islands,99,100,558,212,364,0,0,0,3,0,3,0,0,36,252
Virgin Islands,0,0,556,141,347,0,0,0,1,0,1,0,0,103,685
Virgin Islands,421,421,549,204,562,0,0,851,3,0,3,0,0,50,289
Virgin Islands,0,0,190,199,939,0,0,0,5,0,5,0,0,87,1137
Virgin Islands,0,0,638,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,638,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,199,199,386,342,627,0,0,292,7,0,7,0,0,42,665
Virgin Islands,0,0,639,141,259,0,0,0,1,0,1,0,1,59,331
Virgin Islands,324,324,596,173,571,0,0,0,2,0,2,0,0,39,0
Virgin Islands,280,280,598,211,741,0,0,0,2,0,2,0,0,118,860
Virgin Islands,0,0,638,141,141,180,0,180,1,1,1,0,0,18,39
Virgin Islands,79,79,638,211,352,0,0,427,1,0,1,0,0,42,75
Virgin Islands,421,421,553,141,718,0,0,0,3,0,3,0,1,46,62
Virgin Islands,0,0,638,70,141,0,0,70,1,0,1,0,0,7,0
Virgin Islands,0,0,640,141,483,0,0,0,1,0,1,0,1,170,1228
Virgin Islands,0,0,638,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,640,141,327,0,0,355,1,0,1,0,0,128,960
Virgin Islands,28,28,596,169,256,0,0,0,2,0,2,0,0,32,180
Virgin Islands,0,0,513,170,386,0,0,0,4,0,4,0,0,53,723
Virgin Islands,257,311,553,158,532,0,0,75,3,0,3,0,3,28,0
Virgin Islands,0,0,638,48,153,0,0,0,1,0,1,0,0,6,0
Virgin Islands,82,0,429,228,565,0,0,0,6,0,6,0,0,61,1040
Virgin Islands,0,0,638,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,217,217,431,342,1568,0,0,0,6,0,6,0,0,123,1799
Virgin Islands,0,0,472,199,577,0,0,100,5,0,5,0,0,83,1415
Virgin Islands,0,0,638,48,153,0,0,0,1,0,1,0,0,6,0
Virgin Islands,0,0,640,141,384,0,0,0,1,0,1,0,0,121,833
Virgin Islands,0,0,596,141,230,0,0,100,2,0,2,0,0,41,318
Virgin Islands,112,112,829,212,505,0,0,0,2,0,2,0,0,93,758
Virgin Islands,0,0,776,141,223,0,0,513,1,0,1,0,0,51,290
Virgin Islands,56,57,653,180,198,0,0,180,1,0,1,0,1,18,0
Virgin Islands,0,0,569,141,141,0,0,287,2,0,2,0,0,21,146
Virgin Islands,343,344,507,181,598,0,0,0,2,0,2,0,0,42,0
Virgin Islands,312,313,569,212,1010,0,0,0,2,0,2,0,0,85,147
Virgin Islands,92,93,236,292,292,0,0,370,5,0,5,0,0,15,79
Virgin Islands,378,378,537,212,569,0,0,382,2,0,2,0,0,47,66
Virgin Islands,0,0,686,170,917,0,0,0,4,0,4,0,1,92,997
Virgin Islands,125,125,1006,211,623,0,0,323,3,0,3,0,1,124,1485
Virgin Islands,421,421,507,0,562,0,0,0,2,0,2,0,0,0,0
Virgin Islands,114,115,926,212,644,0,0,0,3,0,3,0,0,114,1297
Virgin Islands,223,224,653,0,401,0,0,0,1,0,1,0,0,18,0
Virgin Islands,0,0,670,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,878,141,308,0,0,0,1,0,1,0,0,83,530
Virgin Islands,32,32,377,22,988,0,0,0,3,0,3,0,0,50,0
Virgin Islands,113,113,275,7,547,0,0,199,4,0,4,0,0,17,0
Virgin Islands,50,50,377,125,191,0,0,125,3,0,3,0,0,7,0
Virgin Islands,0,0,795,141,259,0,0,0,1,0,1,0,0,59,334
Virgin Islands,0,272,507,0,413,0,0,100,2,0,2,0,0,7,0
Virgin Islands,288,288,72,286,631,0,0,0,6,0,6,0,0,21,0
Virgin Islands,421,421,708,195,1493,0,0,0,2,0,2,0,0,145,472
Virgin Islands,0,0,507,0,141,0,0,0,2,0,2,0,0,0,0
Virgin Islands,234,234,685,212,375,0,0,450,1,0,1,0,0,45,75
Virgin Islands,57,58,635,180,199,0,0,180,1,0,1,0,1,18,0
Virgin Islands,186,186,410,342,831,0,0,100,7,0,7,0,0,71,1357
Virgin Islands,0,0,209,228,228,0,0,355,7,0,7,0,0,11,127
Virgin Islands,0,0,718,141,228,0,0,737,1,0,1,0,1,73,509
Virgin Islands,117,117,552,211,284,0,0,200,2,0,2,0,0,25,48
Virgin Islands,366,366,539,255,907,0,0,0,4,0,4,0,1,91,950
Virgin Islands,406,405,546,255,941,0,0,100,4,0,4,0,0,94,991
Virgin Islands,0,0,639,141,181,0,0,0,1,0,1,0,0,20,19
Virgin Islands,420,421,498,212,712,0,0,200,3,0,3,0,0,56,239
Virgin Islands,0,0,635,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,648,141,141,0,0,215,1,0,1,0,1,21,74
Virgin Islands,0,0,671,141,231,0,0,0,1,0,1,0,0,45,219
Virgin Islands,7,8,675,149,220,0,0,463,1,0,1,0,0,46,244
Virgin Islands,0,0,779,141,311,0,0,2132,2,0,2,0,0,157,1821
Virgin Islands,0,0,491,141,141,0,0,340,3,0,3,0,0,20,199
Virgin Islands,0,0,730,141,380,0,0,262,1,0,1,0,0,96,722
Virgin Islands,0,0,488,141,141,0,0,323,3,0,3,0,0,19,182
Virgin Islands,0,0,334,199,199,0,0,280,5,0,5,0,0,12,81
Virgin Islands,0,0,759,141,381,0,0,0,1,0,1,0,0,120,822
Virgin Islands,0,210,635,0,351,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,635,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,716,141,141,180,0,180,1,1,1,0,0,18,39
Virgin Islands,0,0,767,141,224,0,0,0,1,0,1,0,0,42,194
Virgin Islands,0,0,790,141,239,0,0,503,1,0,1,0,1,50,264
Virgin Islands,0,0,1322,180,228,0,0,180,6,0,6,0,1,7,0
Virgin Islands,0,0,703,120,171,0,0,0,1,0,1,0,0,15,0
Virgin Islands,0,267,703,0,408,0,0,125,1,0,1,0,0,12,0
Virgin Islands,0,0,716,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,716,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,421,804,0,562,0,0,108,2,0,2,0,0,8,0
Virgin Islands,0,0,837,141,278,0,0,0,1,0,1,0,0,68,409
Virgin Islands,0,0,950,141,380,0,0,1609,1,0,1,0,0,160,1229
Virgin Islands,0,0,704,141,141,144,0,144,1,1,1,0,0,14,3
Virgin Islands,164,165,917,56,306,0,0,150,3,0,3,0,0,9,0
Virgin Islands,0,0,1670,170,684,0,0,0,4,0,4,0,0,125,1888
Virgin Islands,0,0,716,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,703,50,141,0,0,50,1,0,1,0,0,5,0
Virgin Islands,0,0,882,140,176,0,0,0,1,0,1,0,0,17,0
Virgin Islands,0,0,882,0,141,0,0,0,1,0,1,0,1,0,0
Virgin Islands,80,81,882,170,222,180,0,180,1,1,1,0,0,18,0
Virgin Islands,0,0,882,108,141,0,0,108,1,0,1,0,0,11,0
Virgin Islands,0,0,617,141,318,0,0,1639,2,0,2,0,0,121,1321
Virgin Islands,0,0,734,141,228,0,0,695,1,0,1,0,0,69,467
Virgin Islands,0,0,1038,170,170,0,0,990,4,0,4,0,0,48,849
Virgin Islands,168,168,1245,255,338,0,0,500,4,0,4,0,0,24,162
Virgin Islands,0,0,579,141,572,0,0,0,2,0,2,0,0,159,1585
Virgin Islands,0,0,677,141,232,0,0,882,1,0,1,0,0,88,650
Virgin Islands,0,0,882,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,870,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,1190,199,411,0,0,0,5,0,5,0,0,44,651
Virgin Islands,40,40,788,181,764,0,0,692,3,0,3,0,0,117,1228
Virgin Islands,256,237,882,14,378,0,0,180,1,0,1,0,0,18,0
Virgin Islands,0,0,882,50,141,0,0,50,1,0,1,0,0,5,0
Virgin Islands,0,0,1672,141,306,0,0,0,1,0,1,0,0,82,521
Virgin Islands,0,0,1805,141,141,0,0,180,1,0,1,0,0,18,39
Virgin Islands,0,0,831,141,141,0,0,160,3,0,3,0,0,9,19
Virgin Islands,0,0,360,141,1034,0,0,50,3,0,3,0,0,163,1732
Virgin Islands,0,0,827,141,141,0,0,175,3,0,3,0,0,10,34
Virgin Islands,0,0,934,141,240,0,0,2732,2,0,2,0,0,202,2492
Virgin Islands,141,141,1331,190,282,0,0,260,2,0,2,0,0,19,0
Virgin Islands,0,0,834,141,141,0,0,150,3,0,3,0,0,9,9
Virgin Islands,0,0,1331,100,141,0,0,100,2,0,2,0,0,7,0
Virgin Islands,91,91,837,0,232,0,0,0,3,0,3,0,0,0,0
Virgin Islands,0,0,1816,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,324,0,170,0,0,0,4,0,4,0,0,0,0
Virgin Islands,64,47,1102,188,1236,0,0,1307,2,0,2,0,0,97,54
Virgin Islands,0,0,1234,141,214,0,0,1367,1,0,1,0,0,136,1152
Virgin Islands,0,64,975,86,205,0,0,100,3,0,3,0,0,6,0
Virgin Islands,0,116,849,0,286,0,0,50,4,0,4,0,0,2,0
Virgin Islands,0,0,1232,141,225,0,0,639,1,0,1,0,0,64,414
Virgin Islands,160,160,1229,211,1138,0,0,1174,1,0,1,0,0,117,36
Virgin Islands,47,47,1104,188,700,0,0,100,2,0,2,0,0,71,261
Virgin Islands,87,88,976,212,229,0,0,300,3,0,3,0,0,18,72
Virgin Islands,0,0,1230,141,219,0,0,397,1,0,1,0,0,40,178
Virgin Islands,249,249,975,36,390,0,0,215,3,0,3,0,1,13,0
Virgin Islands,87,87,975,211,228,0,0,243,3,0,3,0,0,14,15
Virgin Islands,0,0,1234,141,141,0,0,847,1,0,1,0,0,84,706
Virgin Islands,0,0,986,141,548,0,0,0,3,0,3,0,0,120,1487
Virgin Islands,0,0,1809,141,237,0,0,740,1,0,1,0,0,74,504
Virgin Islands,0,0,1775,199,285,0,0,400,5,0,5,0,0,35,545
Virgin Islands,0,0,1727,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,1727,0,141,0,0,0,1,0,1,0,0,0,0
Virgin Islands,0,0,1832,141,141,0,0,786,1,0,1,0,0,78,645
Virgin Islands,248,249,1727,82,455,0,0,0,1,0,1,0,0,32,0
Virgin Islands,0,0,1705,70,141,0,0,70,2,0,2,0,0,5,0
Virgin Islands,0,0,1955,170,323,0,0,2007,4,0,4,0,0,98,1684
Virgin Islands,0,0,374,141,358,0,0,1378,2,0,2,0,0,119,1256
Virgin Islands,167,167,488,212,430,0,0,930,1,0,1,0,0,93,500
Alabama,229,229,3823,255,878,0,0,0,4,0,4,0,0,117,1517
Alabama,0,0,4715,0,160,0,0,0,2,0,2,0,0,0,0
Alabama,557,577,4858,273,776,0,0,750,5,0,5,750,0,31,0
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,0,0,4398,160,160,0,0,480,1,0,1,0,0,48,320
Alabama,172,173,4626,240,480,0,0,0,3,0,3,0,0,43,257
Alabama,0,0,4604,160,203,0,0,0,1,0,1,0,0,21,12
Alabama,137,138,4418,240,463,0,0,750,1,0,1,750,0,75,288
Alabama,352,352,4613,0,512,0,0,0,1,0,1,0,0,0,0
Alabama,112,113,4276,240,273,0,0,771,1,0,1,117,0,77,499
Alabama,33,33,4216,193,193,0,0,798,1,0,1,0,0,79,605
Alabama,358,358,4432,240,1289,0,0,0,2,0,2,0,0,126,419
Alabama,324,324,4308,240,718,0,0,0,1,0,1,0,0,116,452
Alabama,165,165,4326,240,325,0,0,750,1,0,1,750,0,75,425
Alabama,535,535,4846,0,705,0,0,277,4,0,4,0,0,14,0
Alabama,0,0,4846,0,170,0,0,0,4,0,4,0,0,0,0
Alabama,78,78,4542,277,452,0,0,872,5,0,5,0,0,38,470
Alabama,172,41,4153,211,520,0,0,0,4,0,4,0,0,76,633
Alabama,352,352,4846,0,522,0,0,142,4,0,4,0,0,7,0
Alabama,312,312,4346,240,472,0,0,868,1,0,1,0,0,86,396
Alabama,407,407,4490,240,567,0,0,750,1,0,1,750,0,75,183
Alabama,382,382,4341,255,689,0,0,750,4,0,4,750,0,70,748
Alabama,352,352,4715,0,512,0,0,81,2,0,2,81,0,6,0
Alabama,552,552,4391,240,712,0,0,1040,1,0,1,0,0,103,328
Alabama,188,133,4273,240,600,0,0,0,2,0,2,0,0,93,657
Alabama,975,410,4799,116,1387,0,0,0,3,0,3,0,0,74,0
Alabama,519,519,4681,240,679,165,0,726,2,1,2,561,0,54,47
Alabama,0,0,4384,170,383,0,0,0,4,0,4,0,0,52,684
Alabama,523,524,4423,240,963,0,0,0,2,0,2,0,0,103,434
Alabama,371,371,4799,93,627,0,0,0,3,0,3,0,0,28,0
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,490,491,4439,240,754,0,0,770,3,0,3,125,0,76,533
Alabama,0,535,4846,0,705,0,0,0,4,0,4,0,0,0,0
Alabama,0,0,3958,160,160,0,0,1442,2,0,2,750,0,106,1282
Alabama,420,98,4568,255,841,0,0,0,4,0,4,0,0,61,412
Alabama,202,202,4351,240,362,0,0,750,1,0,1,750,0,75,388
Alabama,0,0,3576,170,684,0,0,0,4,0,4,0,0,125,1886
Alabama,239,239,4846,242,507,0,0,0,4,0,4,0,0,24,0
Alabama,356,357,4172,240,847,0,0,0,2,0,2,0,0,122,805
Alabama,288,288,4225,298,829,0,0,55,5,0,5,0,0,74,939
Alabama,0,0,4389,160,282,0,0,0,1,0,1,0,0,61,331
Alabama,178,178,4335,240,338,0,0,750,1,0,1,750,0,75,412
Alabama,0,0,4602,170,302,0,0,0,4,0,4,0,0,32,361
Alabama,75,75,4190,235,440,0,0,314,3,0,3,0,0,79,902
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,289,289,4355,240,449,0,0,830,1,0,1,0,0,83,381
Alabama,391,391,4331,240,551,0,0,1120,2,0,2,0,0,83,569
Alabama,0,0,4617,160,160,0,0,430,3,0,3,0,0,25,270
Alabama,47,47,4234,207,207,0,0,770,1,0,1,506,0,77,563
Alabama,302,302,4799,38,462,0,0,260,3,0,3,0,0,15,0
Alabama,752,587,4365,240,912,0,0,1555,3,0,3,0,0,91,643
Alabama,197,197,4321,255,653,0,0,0,4,0,4,0,0,70,779
Alabama,442,443,4564,240,603,0,0,675,1,0,1,675,0,67,73
Alabama,0,0,4539,160,227,0,0,0,1,0,1,0,0,33,109
Alabama,181,181,4303,240,341,0,0,798,1,0,1,0,0,79,457
Alabama,725,725,4668,240,885,0,0,954,2,0,2,0,0,70,69
Alabama,0,0,4073,160,469,0,0,0,3,0,3,0,0,91,1076
Alabama,352,352,4613,0,530,0,0,0,1,0,1,0,0,9,0
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,0,0,3591,170,461,0,0,865,4,0,4,724,0,113,1861
Alabama,452,452,4519,240,612,0,0,750,1,0,1,750,0,75,138
Alabama,0,0,3281,228,698,0,0,750,7,0,7,750,0,100,2405
Alabama,391,328,4465,240,551,0,0,771,1,0,1,425,0,77,220
Alabama,0,0,3764,170,170,0,0,1775,4,0,4,1500,0,87,1605
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,578,535,4655,196,695,0,0,907,3,0,3,0,0,53,169
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,47,47,4234,207,207,0,0,770,1,0,1,53,0,77,563
Alabama,102,103,4216,240,428,0,0,1064,1,0,1,0,0,106,637
Alabama,181,181,4337,240,341,0,0,750,1,0,1,750,0,75,409
Alabama,136,136,4306,240,296,0,0,750,1,0,1,750,0,75,454
Alabama,0,0,4160,160,325,0,0,1146,2,0,2,146,0,85,821
Alabama,268,269,4216,240,429,0,0,1027,1,0,1,0,0,102,599
Alabama,696,697,4613,154,857,0,0,771,1,0,1,268,0,77,0
Alabama,262,188,4301,240,423,0,0,886,1,0,1,0,0,88,464
Alabama,497,498,4613,167,823,0,0,750,1,0,1,750,0,75,0
Alabama,133,134,4250,240,294,0,0,833,1,0,1,0,0,83,540
Alabama,145,145,4299,240,305,0,0,770,1,0,1,321,0,77,465
Alabama,374,374,4216,240,842,0,0,1484,1,0,1,0,0,148,642
Alabama,143,143,4216,240,303,0,0,946,1,0,1,0,0,94,643
Alabama,445,446,4577,240,771,0,0,824,1,0,1,0,0,82,54
Alabama,0,0,4613,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,201,201,4507,240,601,0,0,0,2,0,2,0,0,89,601
Alabama,0,0,4906,160,160,0,0,1032,1,0,1,0,0,103,872
Alabama,269,269,4095,240,687,0,0,0,3,0,3,0,0,76,603
Alabama,0,0,5471,0,160,0,0,0,1,0,1,0,0,0,0
Alabama,18,18,1802,246,507,0,0,750,6,0,6,750,0,75,1550
Alabama,42,42,2677,241,566,0,0,0,5,0,5,0,0,68,1061
Alabama,581,417,3963,255,752,0,0,1006,4,0,4,0,0,49,255
Alabama,123,124,3622,255,294,0,0,907,4,0,4,0,0,44,614
Alabama,36,37,3638,207,407,0,0,0,4,0,4,0,0,49,595
Alabama,0,0,4759,160,160,0,0,500,2,0,2,500,0,37,340
Alabama,343,401,3440,255,913,0,0,0,4,0,4,0,0,84,800
Alabama,0,0,5084,0,160,0,0,0,2,0,2,0,0,0,0
Alabama,249,249,5126,240,409,0,0,766,1,0,1,0,0,76,357
Alabama,232,232,5126,240,392,0,0,750,1,0,1,750,0,75,358
Alabama,535,535,5471,128,843,0,0,0,1,0,1,0,0,74,0
Alabama,148,148,3194,255,662,0,0,0,4,0,4,0,0,84,1060
Alabama,392,253,5084,185,502,0,0,0,2,0,2,0,0,33,0
Alabama,20,20,4906,180,356,0,0,120,1,0,1,0,0,100,644
Alabama,308,308,4672,20,468,0,0,248,3,0,3,0,0,15,0
Alabama,352,352,5084,0,512,0,0,40,2,0,2,0,0,3,0
Alabama,608,608,4209,235,943,0,0,923,4,0,4,0,0,45,0
Alabama,217,218,3644,299,417,0,0,468,5,0,5,0,0,20,52
Alabama,346,347,5216,240,507,0,0,771,1,0,1,374,0,77,265
Alabama,535,535,5044,160,695,0,0,1140,1,0,1,0,0,113,445
Alabama,0,0,4280,160,160,0,0,1000,2,0,2,0,0,74,840
Alabama,84,84,4187,240,244,0,0,750,3,0,3,750,0,44,506
Alabama,142,142,1991,299,870,0,0,0,5,0,5,0,0,110,1778
Alabama,0,0,1419,228,772,0,0,0,6,0,6,0,0,99,1958
Alabama,0,0,4977,160,160,0,0,675,1,0,1,675,0,67,515
Alabama,91,91,3300,255,562,0,0,0,4,0,4,0,0,74,946
Alabama,382,382,5270,240,542,0,0,750,1,0,1,750,0,75,208
Alabama,337,338,4906,240,663,0,0,1354,1,0,1,0,0,135,692
Alabama,344,179,3746,255,514,0,0,997,4,0,4,0,0,49,483
Alabama,352,352,4672,0,512,0,0,0,3,0,3,0,0,0,0
Alabama,535,535,2360,228,1040,0,0,0,7,0,7,0,0,45,347
Alabama,240,241,5136,240,401,0,0,749,1,0,1,125,0,75,349
Alabama,57,57,4162,217,217,0,0,750,3,0,3,750,0,44,533
Alabama,0,0,5433,160,210,0,0,0,1,0,1,0,0,25,40
Alabama,545,546,5165,240,756,0,0,1073,1,0,1,0,0,107,318
Alabama,352,352,4209,0,548,0,0,0,4,0,4,0,0,6,0
Alabama,535,352,4209,0,522,0,0,0,4,0,4,0,1,0,0
Alabama,0,0,5084,0,160,0,0,0,2,0,2,0,0,0,0
Alabama,0,0,2412,199,364,0,0,1703,5,0,5,0,0,71,1339
Alabama,194,195,3436,299,394,0,0,664,5,0,5,0,0,28,271
Alabama,473,473,3612,298,861,0,0,0,5,0,5,0,0,39,85
Alabama,176,177,4906,240,337,0,0,1201,1,0,1,0,0,120,865
Alabama,270,270,5165,240,430,0,0,750,1,0,1,750,0,75,320
Alabama,96,96,4273,240,256,0,0,672,3,0,3,0,0,39,416
Alabama,481,481,4672,0,672,0,0,0,3,0,3,0,0,9,0
Alabama,0,0,5084,0,160,0,0,0,2,0,2,0,0,0,0
Alabama,373,223,1958,342,822,0,0,1106,6,0,6,0,0,80,1387
Alabama,0,0,2702,199,507,0,0,0,5,0,5,0,0,64,1035
Alabama,242,243,5015,240,403,0,0,879,1,0,1,0,0,87,477
Alabama,412,90,2307,289,1053,0,0,297,5,0,5,0,0,104,1450
Alabama,0,0,5084,0,160,0,0,0,2,0,2,0,0,0,0
Alabama,0,0,3903,170,291,0,0,0,4,0,4,0,0,30,317
Alabama,0,0,3281,170,435,0,0,75,4,0,4,0,0,68,967
